instant,datetime,season,year,month,hour,holiday,weekday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,total_count,recency,frequency,monetary
2755,2011-04-29,Summer,2011,Apr,16,0,Friday,1,Misty,0.54,0.5152,0.42,0.3582,59,240,299,612,299,299
2756,2011-04-29,Summer,2011,Apr,17,0,Friday,1,Misty,0.52,0.5,0.45,0.3881,75,433,508,612,508,508
2757,2011-04-29,Summer,2011,Apr,18,0,Friday,1,Clear,0.52,0.5,0.48,0.3582,55,384,439,612,439,439
2758,2011-04-29,Summer,2011,Apr,19,0,Friday,1,Clear,0.46,0.4545,0.55,0.3284,40,230,270,612,270,270
2759,2011-04-29,Summer,2011,Apr,20,0,Friday,1,Clear,0.48,0.4697,0.48,0.2239,34,160,194,612,194,194
2760,2011-04-29,Summer,2011,Apr,21,0,Friday,1,Clear,0.46,0.4545,0.51,0.194,50,145,195,612,195,195
2761,2011-04-29,Summer,2011,Apr,22,0,Friday,1,Clear,0.42,0.4242,0.58,0.1642,36,110,146,612,146,146
2762,2011-04-29,Summer,2011,Apr,23,0,Friday,1,Misty,0.44,0.4394,0.54,0.0896,25,88,113,612,113,113
2763,2011-04-30,Summer,2011,Apr,0,0,Saturday,0,Misty,0.44,0.4394,0.54,0.2537,33,73,106,611,106,106
2764,2011-04-30,Summer,2011,Apr,1,0,Saturday,0,Misty,0.44,0.4394,0.54,0.1642,15,59,74,611,74,74
2765,2011-04-30,Summer,2011,Apr,2,0,Saturday,0,Misty,0.44,0.4394,0.54,0.2239,12,53,65,611,65,65
2766,2011-04-30,Summer,2011,Apr,3,0,Saturday,0,Misty,0.42,0.4242,0.54,0.194,4,13,17,611,17,17
2767,2011-04-30,Summer,2011,Apr,4,0,Saturday,0,Misty,0.42,0.4242,0.54,0.2239,2,5,7,611,7,7
2768,2011-04-30,Summer,2011,Apr,5,0,Saturday,0,Clear,0.42,0.4242,0.54,0.3881,3,4,7,611,7,7
2769,2011-04-30,Summer,2011,Apr,6,0,Saturday,0,Clear,0.4,0.4091,0.58,0.2836,10,11,21,611,21,21
2770,2011-04-30,Summer,2011,Apr,7,0,Saturday,0,Clear,0.4,0.4091,0.54,0.3881,21,27,48,611,48,48
2771,2011-04-30,Summer,2011,Apr,8,0,Saturday,0,Clear,0.4,0.4091,0.54,0.2985,21,70,91,611,91,91
2772,2011-04-30,Summer,2011,Apr,9,0,Saturday,0,Clear,0.44,0.4394,0.51,0.3582,35,121,156,611,156,156
2773,2011-04-30,Summer,2011,Apr,10,0,Saturday,0,Clear,0.48,0.4697,0.44,0.3881,94,185,279,611,279,279
2774,2011-04-30,Summer,2011,Apr,11,0,Saturday,0,Clear,0.5,0.4848,0.42,0.3582,120,201,321,611,321,321
2775,2011-04-30,Summer,2011,Apr,12,0,Saturday,0,Clear,0.52,0.5,0.42,0.3881,178,238,416,611,416,416
2776,2011-04-30,Summer,2011,Apr,13,0,Saturday,0,Clear,0.54,0.5152,0.39,0.2985,185,270,455,611,455,455
2777,2011-04-30,Summer,2011,Apr,14,0,Saturday,0,Clear,0.54,0.5152,0.39,0.2239,184,268,452,611,452,452
2778,2011-04-30,Summer,2011,Apr,15,0,Saturday,0,Clear,0.56,0.5303,0.37,0.1343,217,282,499,611,499,499
2779,2011-04-30,Summer,2011,Apr,16,0,Saturday,0,Clear,0.58,0.5455,0.37,0.194,191,273,464,611,464,464
2780,2011-04-30,Summer,2011,Apr,17,0,Saturday,0,Clear,0.56,0.5303,0.43,0.1343,162,245,407,611,407,407
2781,2011-04-30,Summer,2011,Apr,18,0,Saturday,0,Clear,0.54,0.5152,0.43,0.1343,134,237,371,611,371,371
2782,2011-04-30,Summer,2011,Apr,19,0,Saturday,0,Clear,0.54,0.5152,0.43,0.1343,150,237,387,611,387,387
2783,2011-04-30,Summer,2011,Apr,20,0,Saturday,0,Clear,0.44,0.4394,0.62,0.1343,65,159,224,611,224,224
2784,2011-04-30,Summer,2011,Apr,21,0,Saturday,0,Clear,0.44,0.4394,0.62,0.1343,58,119,177,611,177,177
2785,2011-04-30,Summer,2011,Apr,22,0,Saturday,0,Clear,0.44,0.4394,0.67,0.1045,37,106,143,611,143,143
2786,2011-04-30,Summer,2011,Apr,23,0,Saturday,0,Clear,0.44,0.4394,0.67,0.1045,34,91,125,611,125,125
2787,2011-05-01,Summer,2011,May,0,0,Sunday,0,Clear,0.42,0.4242,0.67,0.0896,19,77,96,610,96,96
2788,2011-05-01,Summer,2011,May,1,0,Sunday,0,Clear,0.42,0.4242,0.69,0.1045,9,50,59,610,59,59
2789,2011-05-01,Summer,2011,May,2,0,Sunday,0,Clear,0.42,0.4242,0.77,0.1045,7,43,50,610,50,50
2790,2011-05-01,Summer,2011,May,3,0,Sunday,0,Clear,0.4,0.4091,0.82,0.1045,8,15,23,610,23,23
2791,2011-05-01,Summer,2011,May,4,0,Sunday,0,Clear,0.4,0.4091,0.76,0.1045,6,11,17,610,17,17
2792,2011-05-01,Summer,2011,May,5,0,Sunday,0,Clear,0.4,0.4091,0.82,0.0896,0,10,10,610,10,10
2793,2011-05-01,Summer,2011,May,6,0,Sunday,0,Misty,0.4,0.4091,0.82,0.0896,4,9,13,610,13,13
2794,2011-05-01,Summer,2011,May,7,0,Sunday,0,Misty,0.42,0.4242,0.77,0.0896,7,26,33,610,33,33
2795,2011-05-01,Summer,2011,May,8,0,Sunday,0,Misty,0.44,0.4394,0.77,0.1343,16,43,59,610,59,59
2796,2011-05-01,Summer,2011,May,9,0,Sunday,0,Misty,0.46,0.4545,0.72,0.1343,45,96,141,610,141,141
2797,2011-05-01,Summer,2011,May,10,0,Sunday,0,Misty,0.48,0.4697,0.63,0.194,109,155,264,610,264,264
2798,2011-05-01,Summer,2011,May,11,0,Sunday,0,Clear,0.46,0.4545,0.82,0.1045,109,141,250,610,250,250
2799,2011-05-01,Summer,2011,May,12,0,Sunday,0,Misty,0.48,0.4697,0.77,0.1045,109,172,281,610,281,281
2800,2011-05-01,Summer,2011,May,13,0,Sunday,0,Misty,0.5,0.4848,0.63,0.1642,123,209,332,610,332,332
2801,2011-05-01,Summer,2011,May,14,0,Sunday,0,Misty,0.5,0.4848,0.68,0.1045,85,153,238,610,238,238
2802,2011-05-01,Summer,2011,May,15,0,Sunday,0,Misty,0.5,0.4848,0.72,0.0,113,153,266,610,266,266
2803,2011-05-01,Summer,2011,May,16,0,Sunday,0,Misty,0.5,0.4848,0.72,0.194,75,139,214,610,214,214
2804,2011-05-01,Summer,2011,May,17,0,Sunday,0,Misty,0.48,0.4697,0.82,0.2537,60,136,196,610,196,196
2805,2011-05-01,Summer,2011,May,18,0,Sunday,0,Misty,0.46,0.4545,0.82,0.0896,33,126,159,610,159,159
2806,2011-05-01,Summer,2011,May,19,0,Sunday,0,Misty,0.46,0.4545,0.84,0.1045,47,131,178,610,178,178
2807,2011-05-01,Summer,2011,May,20,0,Sunday,0,Misty,0.46,0.4545,0.82,0.0,35,86,121,610,121,121
2808,2011-05-01,Summer,2011,May,21,0,Sunday,0,Misty,0.46,0.4545,0.82,0.0,23,82,105,610,105,105
2809,2011-05-01,Summer,2011,May,22,0,Sunday,0,Misty,0.46,0.4545,0.82,0.0,32,68,100,610,100,100
2810,2011-05-01,Summer,2011,May,23,0,Sunday,0,Clear,0.46,0.4545,0.77,0.194,64,82,146,610,146,146
2811,2011-05-02,Summer,2011,May,0,0,Monday,1,Clear,0.46,0.4545,0.72,0.1343,68,109,177,609,177,177
2812,2011-05-02,Summer,2011,May,1,0,Monday,1,Clear,0.46,0.4545,0.72,0.1343,41,73,114,609,114,114
2813,2011-05-02,Summer,2011,May,2,0,Monday,1,Misty,0.44,0.4394,0.77,0.2239,16,19,35,609,35,35
2814,2011-05-02,Summer,2011,May,3,0,Monday,1,Clear,0.44,0.4394,0.77,0.1343,9,7,16,609,16,16
2815,2011-05-02,Summer,2011,May,4,0,Monday,1,Clear,0.44,0.4394,0.77,0.1642,9,8,17,609,17,17
2816,2011-05-02,Summer,2011,May,5,0,Monday,1,Misty,0.44,0.4394,0.77,0.1343,4,16,20,609,20,20
2817,2011-05-02,Summer,2011,May,6,0,Monday,1,Clear,0.44,0.4394,0.88,0.1045,3,59,62,609,62,62
2818,2011-05-02,Summer,2011,May,7,0,Monday,1,Misty,0.46,0.4545,0.82,0.3284,16,193,209,609,209,209
2819,2011-05-02,Summer,2011,May,8,0,Monday,1,Misty,0.48,0.4697,0.77,0.2239,21,350,371,609,371,371
2820,2011-05-02,Summer,2011,May,9,0,Monday,1,Misty,0.5,0.4848,0.77,0.2836,41,131,172,609,172,172
2821,2011-05-02,Summer,2011,May,10,0,Monday,1,Misty,0.54,0.5152,0.77,0.2239,31,77,108,609,108,108
2822,2011-05-02,Summer,2011,May,11,0,Monday,1,Clear,0.58,0.5455,0.73,0.2985,34,96,130,609,130,130
2823,2011-05-02,Summer,2011,May,12,0,Monday,1,Clear,0.62,0.6061,0.69,0.2239,40,147,187,609,187,187
2824,2011-05-02,Summer,2011,May,13,0,Monday,1,Misty,0.62,0.6061,0.69,0.194,51,119,170,609,170,170
2825,2011-05-02,Summer,2011,May,14,0,Monday,1,Clear,0.64,0.6061,0.69,0.2239,48,133,181,609,181,181
2826,2011-05-02,Summer,2011,May,15,0,Monday,1,Clear,0.66,0.6212,0.61,0.194,45,110,155,609,155,155
2827,2011-05-02,Summer,2011,May,16,0,Monday,1,Clear,0.66,0.6212,0.61,0.2239,49,220,269,609,269,269
2828,2011-05-02,Summer,2011,May,17,0,Monday,1,Clear,0.66,0.6212,0.65,0.194,65,472,537,609,537,537
2829,2011-05-02,Summer,2011,May,18,0,Monday,1,Misty,0.64,0.6061,0.65,0.194,68,450,518,609,518,518
2830,2011-05-02,Summer,2011,May,19,0,Monday,1,Misty,0.62,0.6061,0.69,0.1343,46,268,314,609,314,314
2831,2011-05-02,Summer,2011,May,20,0,Monday,1,Misty,0.62,0.6061,0.69,0.1343,44,174,218,609,218,218
2832,2011-05-02,Summer,2011,May,21,0,Monday,1,Misty,0.6,0.5909,0.73,0.1045,54,178,232,609,232,232
2833,2011-05-02,Summer,2011,May,22,0,Monday,1,Misty,0.6,0.5909,0.73,0.0,28,97,125,609,125,125
2834,2011-05-02,Summer,2011,May,23,0,Monday,1,Misty,0.56,0.5303,0.83,0.194,16,48,64,609,64,64
2835,2011-05-03,Summer,2011,May,0,0,Tuesday,1,Misty,0.56,0.5303,0.83,0.2239,0,16,16,608,16,16
2836,2011-05-03,Summer,2011,May,1,0,Tuesday,1,Misty,0.56,0.5303,0.78,0.2537,0,14,14,608,14,14
2837,2011-05-03,Summer,2011,May,2,0,Tuesday,1,Misty,0.56,0.5303,0.78,0.2537,0,5,5,608,5,5
2838,2011-05-03,Summer,2011,May,3,0,Tuesday,1,Clear,0.54,0.5152,0.83,0.2836,0,2,2,608,2,2
2839,2011-05-03,Summer,2011,May,4,0,Tuesday,1,Clear,0.52,0.5,0.88,0.2239,3,1,4,608,4,4
2840,2011-05-03,Summer,2011,May,5,0,Tuesday,1,Clear,0.52,0.5,0.88,0.1343,0,14,14,608,14,14
2841,2011-05-03,Summer,2011,May,6,0,Tuesday,1,Misty,0.52,0.5,0.94,0.1642,7,102,109,608,109,109
2842,2011-05-03,Summer,2011,May,7,0,Tuesday,1,Misty,0.54,0.5152,0.88,0.2239,17,248,265,608,265,265
2843,2011-05-03,Summer,2011,May,8,0,Tuesday,1,Misty,0.56,0.5303,0.83,0.2836,24,435,459,608,459,459
2844,2011-05-03,Summer,2011,May,9,0,Tuesday,1,Misty,0.6,0.5758,0.78,0.3582,29,157,186,608,186,186
2845,2011-05-03,Summer,2011,May,10,0,Tuesday,1,Misty,0.64,0.6061,0.69,0.3582,36,91,127,608,127,127
2846,2011-05-03,Summer,2011,May,11,0,Tuesday,1,Misty,0.66,0.6212,0.65,0.3284,20,120,140,608,140,140
2847,2011-05-03,Summer,2011,May,12,0,Tuesday,1,Misty,0.68,0.6364,0.61,0.4925,48,169,217,608,217,217
2848,2011-05-03,Summer,2011,May,13,0,Tuesday,1,Misty,0.7,0.6515,0.58,0.6119,50,144,194,608,194,194
2849,2011-05-03,Summer,2011,May,14,0,Tuesday,1,Misty,0.7,0.6515,0.58,0.5224,36,122,158,608,158,158
2850,2011-05-03,Summer,2011,May,15,0,Tuesday,1,Misty,0.7,0.6515,0.58,0.4478,37,117,154,608,154,154
2851,2011-05-03,Summer,2011,May,16,0,Tuesday,1,Clear,0.72,0.6667,0.54,0.4627,46,225,271,608,271,271
2852,2011-05-03,Summer,2011,May,17,0,Tuesday,1,Clear,0.7,0.6515,0.54,0.4627,53,464,517,608,517,517
2853,2011-05-03,Summer,2011,May,18,0,Tuesday,1,Clear,0.7,0.6515,0.48,0.4179,59,485,544,608,544,544
2854,2011-05-03,Summer,2011,May,19,0,Tuesday,1,Clear,0.68,0.6364,0.57,0.3582,42,323,365,608,365,365
2855,2011-05-03,Summer,2011,May,20,0,Tuesday,1,Clear,0.66,0.6212,0.61,0.194,28,262,290,608,290,290
2856,2011-05-03,Summer,2011,May,21,0,Tuesday,1,Misty,0.64,0.6212,0.61,0.4478,42,183,225,608,225,225
2857,2011-05-03,Summer,2011,May,22,0,Tuesday,1,Misty,0.58,0.5455,0.6,0.3881,14,99,113,608,113,113
2858,2011-05-03,Summer,2011,May,23,0,Tuesday,1,Misty,0.56,0.5303,0.68,0.3284,12,50,62,608,62,62
2859,2011-05-04,Summer,2011,May,0,0,Wednesday,1,Light_rainsnow,0.52,0.5,0.77,0.1642,5,22,27,607,27,27
2860,2011-05-04,Summer,2011,May,1,0,Wednesday,1,Light_rainsnow,0.5,0.4848,0.82,0.2836,1,6,7,607,7,7
2861,2011-05-04,Summer,2011,May,2,0,Wednesday,1,Light_rainsnow,0.5,0.4848,0.82,0.2836,0,4,4,607,4,4
2862,2011-05-04,Summer,2011,May,3,0,Wednesday,1,Light_rainsnow,0.42,0.4242,0.88,0.5224,0,1,1,607,1,1
2863,2011-05-04,Summer,2011,May,4,0,Wednesday,1,Light_rainsnow,0.38,0.3939,0.94,0.3284,1,2,3,607,3,3
2864,2011-05-04,Summer,2011,May,5,0,Wednesday,1,Light_rainsnow,0.36,0.3333,0.87,0.3284,1,8,9,607,9,9
2865,2011-05-04,Summer,2011,May,6,0,Wednesday,1,Light_rainsnow,0.34,0.303,0.93,0.3881,0,21,21,607,21,21
2866,2011-05-04,Summer,2011,May,7,0,Wednesday,1,Light_rainsnow,0.34,0.303,0.93,0.3582,6,46,52,607,52,52
2867,2011-05-04,Summer,2011,May,8,0,Wednesday,1,Light_rainsnow,0.34,0.303,0.93,0.3881,5,74,79,607,79,79
2868,2011-05-04,Summer,2011,May,9,0,Wednesday,1,Light_rainsnow,0.34,0.303,0.93,0.3582,5,35,40,607,40,40
2869,2011-05-04,Summer,2011,May,10,0,Wednesday,1,Misty,0.34,0.3182,0.93,0.2836,5,26,31,607,31,31
2870,2011-05-04,Summer,2011,May,11,0,Wednesday,1,Clear,0.4,0.4091,0.82,0.3284,3,69,72,607,72,72
2871,2011-05-04,Summer,2011,May,12,0,Wednesday,1,Misty,0.44,0.4394,0.62,0.3582,19,105,124,607,124,124
2872,2011-05-04,Summer,2011,May,13,0,Wednesday,1,Misty,0.46,0.4545,0.59,0.4478,15,128,143,607,143,143
2873,2011-05-04,Summer,2011,May,14,0,Wednesday,1,Clear,0.5,0.4848,0.51,0.3881,13,94,107,607,107,107
2874,2011-05-04,Summer,2011,May,15,0,Wednesday,1,Clear,0.48,0.4697,0.51,0.4179,22,107,129,607,129,129
2875,2011-05-04,Summer,2011,May,16,0,Wednesday,1,Clear,0.5,0.4848,0.45,0.4627,22,173,195,607,195,195
2876,2011-05-04,Summer,2011,May,17,0,Wednesday,1,Clear,0.4,0.4091,0.71,0.2537,22,388,410,607,410,410
2877,2011-05-04,Summer,2011,May,18,0,Wednesday,1,Clear,0.42,0.4242,0.67,0.2537,29,367,396,607,396,396
2878,2011-05-04,Summer,2011,May,19,0,Wednesday,1,Clear,0.42,0.4242,0.58,0.3582,30,266,296,607,296,296
2879,2011-05-04,Summer,2011,May,20,0,Wednesday,1,Clear,0.4,0.4091,0.62,0.3284,17,174,191,607,191,191
2880,2011-05-04,Summer,2011,May,21,0,Wednesday,1,Clear,0.4,0.4091,0.62,0.1642,17,133,150,607,150,150
2881,2011-05-04,Summer,2011,May,22,0,Wednesday,1,Clear,0.38,0.3939,0.62,0.2239,9,80,89,607,89,89
2882,2011-05-04,Summer,2011,May,23,0,Wednesday,1,Clear,0.36,0.3485,0.62,0.2239,8,49,57,607,57,57
2883,2011-05-05,Summer,2011,May,0,0,Thursday,1,Clear,0.36,0.3485,0.66,0.194,4,23,27,606,27,27
2884,2011-05-05,Summer,2011,May,1,0,Thursday,1,Clear,0.34,0.3333,0.71,0.194,4,6,10,606,10,10
2885,2011-05-05,Summer,2011,May,2,0,Thursday,1,Clear,0.34,0.3182,0.66,0.2239,1,4,5,606,5,5
2886,2011-05-05,Summer,2011,May,3,0,Thursday,1,Clear,0.34,0.3182,0.66,0.2537,0,4,4,606,4,4
2887,2011-05-05,Summer,2011,May,4,0,Thursday,1,Clear,0.34,0.3182,0.66,0.2537,4,3,7,606,7,7
2888,2011-05-05,Summer,2011,May,5,0,Thursday,1,Clear,0.34,0.3182,0.66,0.2537,1,29,30,606,30,30
2889,2011-05-05,Summer,2011,May,6,0,Thursday,1,Clear,0.34,0.3182,0.66,0.2537,3,86,89,606,89,89
2890,2011-05-05,Summer,2011,May,7,0,Thursday,1,Clear,0.38,0.3939,0.58,0.2537,16,255,271,606,271,271
2891,2011-05-05,Summer,2011,May,8,0,Thursday,1,Clear,0.42,0.4242,0.5,0.2537,25,415,440,606,440,440
2892,2011-05-05,Summer,2011,May,9,0,Thursday,1,Clear,0.46,0.4545,0.44,0.2836,20,164,184,606,184,184
2893,2011-05-05,Summer,2011,May,10,0,Thursday,1,Clear,0.5,0.4848,0.39,0.2836,30,98,128,606,128,128
2894,2011-05-05,Summer,2011,May,11,0,Thursday,1,Clear,0.52,0.5,0.36,0.4478,43,105,148,606,148,148
2895,2011-05-05,Summer,2011,May,12,0,Thursday,1,Clear,0.52,0.5,0.34,0.3582,27,169,196,606,196,196
2896,2011-05-05,Summer,2011,May,13,0,Thursday,1,Clear,0.54,0.5152,0.3,0.5821,50,142,192,606,192,192
2897,2011-05-05,Summer,2011,May,14,0,Thursday,1,Clear,0.54,0.5152,0.28,0.4478,19,135,154,606,154,154
2898,2011-05-05,Summer,2011,May,15,0,Thursday,1,Clear,0.56,0.5303,0.26,0.4925,27,120,147,606,147,147
2899,2011-05-05,Summer,2011,May,16,0,Thursday,1,Clear,0.58,0.5455,0.24,0.4179,36,233,269,606,269,269
2900,2011-05-05,Summer,2011,May,17,0,Thursday,1,Clear,0.56,0.5303,0.26,0.3881,66,467,533,606,533,533
2901,2011-05-05,Summer,2011,May,18,0,Thursday,1,Clear,0.56,0.5303,0.26,0.2836,64,456,520,606,520,520
2902,2011-05-05,Summer,2011,May,19,0,Thursday,1,Clear,0.54,0.5152,0.28,0.2239,56,305,361,606,361,361
2903,2011-05-05,Summer,2011,May,20,0,Thursday,1,Clear,0.5,0.4848,0.34,0.1642,33,225,258,606,258,258
2904,2011-05-05,Summer,2011,May,21,0,Thursday,1,Clear,0.5,0.4848,0.36,0.194,39,141,180,606,180,180
2905,2011-05-05,Summer,2011,May,22,0,Thursday,1,Clear,0.48,0.4697,0.39,0.194,30,135,165,606,165,165
2906,2011-05-05,Summer,2011,May,23,0,Thursday,1,Clear,0.46,0.4545,0.41,0.194,16,99,115,606,115,115
2907,2011-05-06,Summer,2011,May,0,0,Friday,1,Clear,0.44,0.4394,0.44,0.1642,13,43,56,605,56,56
2908,2011-05-06,Summer,2011,May,1,0,Friday,1,Clear,0.4,0.4091,0.62,0.1642,8,24,32,605,32,32
2909,2011-05-06,Summer,2011,May,2,0,Friday,1,Clear,0.38,0.3939,0.62,0.1045,1,15,16,605,16,16
2910,2011-05-06,Summer,2011,May,3,0,Friday,1,Clear,0.36,0.3636,0.71,0.1045,3,6,9,605,9,9
2911,2011-05-06,Summer,2011,May,4,0,Friday,1,Clear,0.36,0.3636,0.71,0.1045,0,1,1,605,1,1
2912,2011-05-06,Summer,2011,May,5,0,Friday,1,Clear,0.34,0.3485,0.81,0.1045,0,16,16,605,16,16
2913,2011-05-06,Summer,2011,May,6,0,Friday,1,Clear,0.36,0.3636,0.81,0.0896,8,74,82,605,82,82
2914,2011-05-06,Summer,2011,May,7,0,Friday,1,Clear,0.4,0.4091,0.82,0.0,20,202,222,605,222,222
2915,2011-05-06,Summer,2011,May,8,0,Friday,1,Clear,0.42,0.4242,0.77,0.2537,35,415,450,605,450,450
2916,2011-05-06,Summer,2011,May,9,0,Friday,1,Clear,0.46,0.4545,0.67,0.2836,27,161,188,605,188,188
2917,2011-05-06,Summer,2011,May,10,0,Friday,1,Misty,0.54,0.5152,0.49,0.3284,30,97,127,605,127,127
2918,2011-05-06,Summer,2011,May,11,0,Friday,1,Misty,0.54,0.5152,0.49,0.3284,42,123,165,605,165,165
2919,2011-05-06,Summer,2011,May,12,0,Friday,1,Clear,0.56,0.5303,0.49,0.3582,48,198,246,605,246,246
2920,2011-05-06,Summer,2011,May,13,0,Friday,1,Clear,0.58,0.5455,0.4,0.3284,71,182,253,605,253,253
2921,2011-05-06,Summer,2011,May,14,0,Friday,1,Clear,0.6,0.6212,0.4,0.4478,86,127,213,605,213,213
2922,2011-05-06,Summer,2011,May,15,0,Friday,1,Clear,0.6,0.6212,0.38,0.3881,89,171,260,605,260,260
2923,2011-05-06,Summer,2011,May,16,0,Friday,1,Clear,0.6,0.6212,0.4,0.2537,82,262,344,605,344,344
2924,2011-05-06,Summer,2011,May,17,0,Friday,1,Clear,0.58,0.5455,0.4,0.3582,83,470,553,605,553,553
2925,2011-05-06,Summer,2011,May,18,0,Friday,1,Light_rainsnow,0.54,0.5152,0.52,0.3582,85,385,470,605,470,470
2926,2011-05-06,Summer,2011,May,19,0,Friday,1,Light_rainsnow,0.54,0.5152,0.52,0.3582,39,253,292,605,292,292
2927,2011-05-06,Summer,2011,May,20,0,Friday,1,Clear,0.52,0.5,0.48,0.1045,29,161,190,605,190,190
2928,2011-05-06,Summer,2011,May,21,0,Friday,1,Clear,0.48,0.4697,0.67,0.1343,22,130,152,605,152,152
2929,2011-05-06,Summer,2011,May,22,0,Friday,1,Clear,0.46,0.4545,0.72,0.2239,46,105,151,605,151,151
2930,2011-05-06,Summer,2011,May,23,0,Friday,1,Clear,0.44,0.4394,0.82,0.1343,27,93,120,605,120,120
2931,2011-05-07,Summer,2011,May,0,0,Saturday,0,Clear,0.42,0.4242,0.82,0.1343,10,76,86,604,86,86
2932,2011-05-07,Summer,2011,May,1,0,Saturday,0,Clear,0.42,0.4242,0.82,0.1045,8,50,58,604,58,58
2933,2011-05-07,Summer,2011,May,2,0,Saturday,0,Clear,0.42,0.4242,0.82,0.0896,5,47,52,604,52,52
2934,2011-05-07,Summer,2011,May,3,0,Saturday,0,Clear,0.42,0.4242,0.77,0.0896,9,9,18,604,18,18
2935,2011-05-07,Summer,2011,May,4,0,Saturday,0,Clear,0.4,0.4091,0.82,0.1045,1,4,5,604,5,5
2936,2011-05-07,Summer,2011,May,5,0,Saturday,0,Clear,0.46,0.4545,0.59,0.1343,4,3,7,604,7,7
2937,2011-05-07,Summer,2011,May,6,0,Saturday,0,Clear,0.42,0.4242,0.77,0.0896,1,12,13,604,13,13
2938,2011-05-07,Summer,2011,May,7,0,Saturday,0,Clear,0.48,0.4697,0.59,0.0,8,32,40,604,40,40
2939,2011-05-07,Summer,2011,May,8,0,Saturday,0,Clear,0.52,0.5,0.52,0.194,19,96,115,604,115,115
2940,2011-05-07,Summer,2011,May,9,0,Saturday,0,Clear,0.54,0.5152,0.49,0.2836,54,164,218,604,218,218
2941,2011-05-07,Summer,2011,May,10,0,Saturday,0,Clear,0.56,0.5303,0.49,0.2985,90,208,298,604,298,298
2942,2011-05-07,Summer,2011,May,11,0,Saturday,0,Clear,0.56,0.5303,0.43,0.0,132,215,347,604,347,347
2943,2011-05-07,Summer,2011,May,12,0,Saturday,0,Clear,0.6,0.6212,0.4,0.194,129,244,373,604,373,373
2944,2011-05-07,Summer,2011,May,13,0,Saturday,0,Clear,0.6,0.6212,0.35,0.2836,196,240,436,604,436,436
2945,2011-05-07,Summer,2011,May,14,0,Saturday,0,Light_rainsnow,0.6,0.6212,0.35,0.1642,143,235,378,604,378,378
2946,2011-05-07,Summer,2011,May,15,0,Saturday,0,Clear,0.6,0.6212,0.38,0.2537,148,230,378,604,378,378
2947,2011-05-07,Summer,2011,May,16,0,Saturday,0,Clear,0.6,0.6212,0.38,0.194,119,223,342,604,342,342
2948,2011-05-07,Summer,2011,May,17,0,Saturday,0,Clear,0.58,0.5455,0.4,0.2239,138,216,354,604,354,354
2949,2011-05-07,Summer,2011,May,18,0,Saturday,0,Clear,0.58,0.5455,0.37,0.1642,114,175,289,604,289,289
2950,2011-05-07,Summer,2011,May,19,0,Saturday,0,Clear,0.56,0.5303,0.43,0.194,88,179,267,604,267,267
2951,2011-05-07,Summer,2011,May,20,0,Saturday,0,Clear,0.56,0.5303,0.43,0.1343,82,137,219,604,219,219
2952,2011-05-07,Summer,2011,May,21,0,Saturday,0,Clear,0.54,0.5152,0.49,0.2239,58,124,182,604,182,182
2953,2011-05-07,Summer,2011,May,22,0,Saturday,0,Clear,0.54,0.5152,0.49,0.194,26,94,120,604,120,120
2954,2011-05-07,Summer,2011,May,23,0,Saturday,0,Clear,0.5,0.4848,0.59,0.1045,30,89,119,604,119,119
2955,2011-05-08,Summer,2011,May,0,0,Sunday,0,Misty,0.5,0.4848,0.59,0.1045,22,78,100,603,100,100
2956,2011-05-08,Summer,2011,May,1,0,Sunday,0,Misty,0.52,0.5,0.55,0.0,8,56,64,603,64,64
2957,2011-05-08,Summer,2011,May,2,0,Sunday,0,Clear,0.48,0.4697,0.63,0.0,17,42,59,603,59,59
2958,2011-05-08,Summer,2011,May,3,0,Sunday,0,Clear,0.46,0.4545,0.72,0.0896,10,21,31,603,31,31
2959,2011-05-08,Summer,2011,May,4,0,Sunday,0,Clear,0.42,0.4242,0.82,0.0,2,8,10,603,10,10
2960,2011-05-08,Summer,2011,May,5,0,Sunday,0,Misty,0.44,0.4394,0.77,0.0,0,5,5,603,5,5
2961,2011-05-08,Summer,2011,May,6,0,Sunday,0,Misty,0.44,0.4394,0.82,0.0,2,4,6,603,6,6
2962,2011-05-08,Summer,2011,May,7,0,Sunday,0,Misty,0.46,0.4545,0.82,0.0,8,15,23,603,23,23
2963,2011-05-08,Summer,2011,May,8,0,Sunday,0,Clear,0.52,0.5,0.63,0.1343,28,58,86,603,86,86
2964,2011-05-08,Summer,2011,May,9,0,Sunday,0,Clear,0.56,0.5303,0.52,0.2239,48,112,160,603,160,160
2965,2011-05-08,Summer,2011,May,10,0,Sunday,0,Clear,0.58,0.5455,0.49,0.1343,91,153,244,603,244,244
2966,2011-05-08,Summer,2011,May,11,0,Sunday,0,Clear,0.58,0.5455,0.49,0.0896,142,198,340,603,340,340
2967,2011-05-08,Summer,2011,May,12,0,Sunday,0,Clear,0.6,0.6212,0.46,0.0896,139,243,382,603,382,382
2968,2011-05-08,Summer,2011,May,13,0,Sunday,0,Clear,0.6,0.6212,0.49,0.1343,166,224,390,603,390,390
2969,2011-05-08,Summer,2011,May,14,0,Sunday,0,Clear,0.6,0.6212,0.49,0.0,126,240,366,603,366,366
2970,2011-05-08,Summer,2011,May,15,0,Sunday,0,Clear,0.6,0.6212,0.49,0.0,128,230,358,603,358,358
